0.48795938	1
0.36968532	0
0.28472883	0
0.3029445	0
0.36968532	0
0.36968532	0
0.3029445	0
0.36968532	0
0.28472883	0
0.22547942	0
0.6094082	1
0.89146984	0
0.49172872	0
0.5410463	0
0.35377416	0
0.5744143	0
0.35377416	0
0.3983886	0
0.35377416	0
0.5410463	0
0.23600401	1
0.5598571	0
0.36561126	0
0.5598571	0
0.5598571	0
0.46624234	0
0.41525868	0
0.68188375	0
0.41525868	0
0.44805855	0
0.48652878	1
0.5631203	0
0.29831067	0
0.37192303	0
0.45327568	0
0.18509977	0
0.48728013	0
0.5631203	0
0.29831067	0
0.18509977	0
0.8603285	1
0.53077817	0
0.39349437	0
0.2985558	0
0.22870182	0
0.28661782	0
0.2985558	0
0.26960513	0
0.28661782	0
0.28858757	0
0.4778425	1
0.33895633	0
0.5153228	0
0.59763557	0
0.5153228	0
0.33895633	0
0.47236332	0
0.56331354	0
0.56331354	0
0.40204722	0
0.8109839	1
0.30061826	0
0.5189828	0
0.66466767	0
0.5624193	0
0.31272334	0
0.18376487	0
0.9257583	0
0.66466767	0
0.5189828	0
0.40732032	1
0.36164147	0
0.27122694	0
0.25001878	0
0.29200488	0
0.23459665	0
0.36520907	0
0.22691528	0
0.5066395	0
0.29200488	0
0.48966175	1
0.26357797	0
0.522993	0
0.3537963	0
0.2938475	0
0.5231388	0
0.4125782	0
0.119046554	0
0.19853997	0
0.54282445	0
0.32975858	1
0.0996514	0
0.5422793	0
0.89498305	0
0.32522798	0
0.054846603	0
0.070084445	0
0.6080692	0
0.41047788	0
0.070084445	0
0.8682688	1
0.53305423	0
0.21746308	0
0.2161509	0
0.25105068	0
0.4932518	0
0.21121718	0
0.2161509	0
0.22333059	0
0.6382839	0
0.9082289	1
0.54733676	0
0.11117581	0
0.21789378	0
0.28854954	0
0.13660604	0
0.13874489	0
0.24399781	0
0.58734	0
0.28854954	0
0.66336185	1
0.8961742	0
0.84829706	0
0.22364676	0
0.6998649	0
0.42909974	0
0.77478385	0
0.34211907	0
0.8424275	0
0.20243847	0
0.38574284	1
0.4833568	0
0.3762518	0
0.3965363	0
0.12707007	0
0.31074247	0
0.14321811	0
0.2792485	0
0.4124153	0
0.2792485	0
0.84732157	1
0.45296678	0
0.5531035	0
0.25204447	0
0.14349407	0
0.6491942	0
0.15194145	0
0.4100944	0
0.20820901	0
0.36003372	0
0.446328	1
0.5088558	0
0.5141268	0
0.45569828	0
0.24933533	0
0.24933533	0
0.5088558	0
0.29338366	0
0.5088558	0
0.22057956	0
0.6170974	1
0.42295796	0
0.21386698	0
0.40905488	0
0.29850736	0
0.5969305	0
0.36620513	0
0.6435545	0
0.62970704	0
0.7383389	0
0.6791962	1
0.17988405	0
0.73709774	0
0.24671932	0
0.30979577	0
0.5716108	0
0.069140695	0
0.8202328	0
0.14982252	0
0.062250964	0
0.99291646	1
0.23408727	0
0.1698785	0
0.11826513	0
0.5377226	0
0.10203756	0
0.10568205	0
0.5362808	0
0.08991742	0
0.22888905	0
0.64671826	1
0.19140717	0
0.1565946	0
0.7002465	0
0.48947728	0
0.32065997	0
0.23964532	0
0.41613293	0
0.33955735	0
0.33228403	0
0.39874712	1
0.29798475	0
0.43751594	0
0.5408914	0
0.08779201	0
0.29798475	0
0.11135602	0
0.16749471	0
0.7045276	0
0.41130793	0
0.91820663	1
0.8449063	0
0.33517492	0
0.45638952	0
0.45638952	0
0.40408388	0
0.4767904	0
0.21656919	0
0.84895456	0
0.7188819	0
0.9789979	1
0.7226995	0
0.45397872	0
0.14758018	0
0.28059125	0
0.14747082	0
0.11482177	0
0.7226995	0
0.18738563	0
0.34869406	0
0.5486517	1
0.3190253	0
0.32115814	0
0.8754991	0
0.061694004	0
0.14285553	0
0.5138676	0
0.32115814	0
0.19315226	0
0.09601363	0
0.87083066	1
0.40094146	0
0.15560468	0
0.7333016	0
0.33435497	0
0.09178893	0
0.1999847	0
0.16559726	0
0.22736698	0
0.18817507	0
0.98050976	1
0.09655459	0
0.4693061	0
0.14231426	0
0.18230863	0
0.09655459	0
0.44324416	0
0.497879	0
0.14653963	0
0.3670979	0
0.93886465	1
0.5292396	0
0.3498116	0
0.33916855	0
0.153678	0
0.153678	0
0.14619666	0
0.1982601	0
0.31588718	0
0.29054788	0
0.6686919	1
0.22857894	0
0.5264348	0
0.34634992	0
0.50126916	0
0.19443645	0
0.56900996	0
0.4042898	0
0.11183741	0
0.23020853	0
0.9792686	1
0.41894585	0
0.4449161	0
0.13346569	0
0.21209046	0
0.26561198	0
0.3398979	0
0.10813082	0
0.26076072	0
0.76201606	0
0.27730304	1
0.62883943	0
0.36732596	0
0.5698784	0
0.60827327	0
0.23153968	0
0.10827868	0
0.23153968	0
0.5698784	0
0.48189297	0
0.75534534	1
0.32687098	0
0.39537945	0
0.41284233	0
0.35449752	0
0.23918116	0
