0.18864155	0
0.81092274	0
0.37687972	0
0.11334936	0
0.4743979	0
0.61218077	0
0.1384261	0
0.79728067	0
0.78064716	0
0.6169849	0
0.23204301	0
0.85318935	0
0.30595905	0
0.62978226	0
0.24147399	0
0.24448088	0
0.42740214	0
0.35482943	0
0.43434787	0
0.3692551	0
0.25983953	0
0.6427211	0
0.6009781	0
0.45022804	0
0.55809206	0
0.15795663	0
0.41754943	0
0.48223284	0
0.4726516	0
0.7076445	0
0.13445564	0
0.082968585	0
0.47425765	0
0.26726064	0
0.086933896	0
0.1676351	0
0.4074498	0
0.52723604	0
0.2729965	0
0.87606364	0
0.23167235	0
0.3298176	0
0.60273415	0
0.28064722	0
0.4378301	0
0.27324578	0
0.2534538	0
0.585789	0
0.2242584	0
0.45537475	0
0.22102894	0
0.4161731	0
0.4839838	0
0.6879088	0
0.25841585	0
0.4135997	0
0.48037413	0
0.20792326	0
0.17282446	0
0.22505124	0
0.5689196	0
0.24271147	0
0.34229836	0
0.69523156	0
0.25513366	0
0.24636732	0
0.13634817	0
0.7318814	0
0.16757225	0
0.60265005	0
0.54335463	0
0.8142019	0
0.73496515	0
0.7610015	0
0.32921976	0
0.27438772	0
0.2111349	0
0.7542833	0
0.22838211	0
0.94870114	0
0.57997423	0
0.47961307	0
0.42885077	0
0.09679563	0
0.8614482	0
0.30489904	0
0.44938648	0
0.29861355	0
0.23832442	0
0.4468863	0
0.34155884	0
0.29181594	0
0.5089316	0
0.40628985	0
0.3013767	0
0.36584097	0
0.2928222	0
0.1759585	0
0.21404268	0
0.41520998	0
0.4829206	0
0.49833176	0
0.110096104	0
0.5177134	0
0.2177604	0
0.12598747	0
0.37831166	0
0.7647926	0
0.2118024	0
0.17044748	0
0.21123354	0
0.23819083	0
0.24449815	0
0.45810747	0
0.37565908	0
0.45221266	0
0.08977566	0
0.8834584	0
0.07868271	0
0.38487875	0
0.10277937	0
0.31373143	0
0.173984	0
0.29943055	0
0.52991897	0
0.17835814	0
0.6921422	0
0.18331487	0
0.87179035	0
0.26106417	0
0.116033375	0
0.5468108	0
0.3030037	0
0.17353198	0
0.3393905	0
0.086716846	0
0.72706497	0
0.46636647	0
0.3393905	0
0.6131878	0
0.3457707	0
0.71672255	0
0.464916	0
0.6539499	0
0.29954508	0
0.35917544	0
0.6894296	0
0.20684342	0
0.3570524	0
0.31040695	0
0.4362202	0
0.51711786	0
0.48563966	0
0.9766741	0
0.5734205	0
0.51333195	0
0.3253167	0
0.22516432	0
0.3405155	0
0.40954733	0
0.5439876	0
0.3663402	0
0.2382733	0
0.58928335	0
0.66968733	0
0.5367847	0
0.21156432	0
0.8908469	0
0.6981749	0
0.17334713	0
0.6462712	0
0.7177481	0
0.4396133	0
0.23190391	0
0.27579033	0
0.1650883	0
0.23152275	0
0.33416015	0
0.4412088	0
0.1095713	0
0.10092374	0
0.2876245	0
0.06961589	0
0.4290997	0
0.23881882	0
0.15412854	0
0.67303777	0
0.07419444	0
0.77879035	0
0.20671743	0
0.6864832	0
0.51956785	0
0.31305757	0
0.5125461	0
0.38565287	0
0.5542509	0
0.33376947	0
0.35204205	0
0.2501003	0
0.6461958	0
0.29847187	0
0.22492683	0
0.3279092	0
0.29522908	0
0.41136175	0
0.09327652	0
0.23669885	0
0.44586644	0
0.47101057	0
0.4440572	0
0.103511274	0
0.9805368	0
0.19945307	0
0.46254683	0
0.040000502	0
0.41479716	0
0.61784065	0
0.053525746	0
0.3373644	0
0.6196341	0
0.19880275	0
0.4846534	0
0.4023355	0
0.29812422	0
0.38731903	0
0.20290583	0
0.48631963	0
0.28103465	0
0.3139179	0
0.4705199	0
0.44092342	0
0.11094512	0
0.44912866	0
0.084613696	0
0.45010993	0
0.39071408	0
0.12035602	0
0.5121428	0
0.58577746	0
0.3175169	0
0.49778077	0
0.35542956	0
0.4431717	0
0.26044765	0
0.3670467	0
0.15733661	0
0.33151546	0
0.055012647	0
0.14953288	0
0.959427	0
0.43526402	0
0.38750896	0
0.29911354	0
0.20431551	0
0.40349218	0
0.20528288	0
0.44591033	0
0.47217986	0
0.27839816	0
0.6743463	0
0.76158386	0
0.51815283	0
0.8608814	0
0.8569193	0
0.9725425	0
0.7757119	0
0.19039041	0
0.27128094	0
0.22768454	0
0.11194169	0
0.1073317	0
0.3987513	0
0.11273703	0
0.067978255	0
0.5784308	0
0.120922275	0
0.55910367	0
0.06872853	0
0.24314769	0
0.5784308	0
0.26788196	0
0.15232839	0
0.21433915	0
0.31140304	0
0.39067954	0
0.36552626	0
0.7078909	0
0.31379062	0
0.40727663	0
0.16663043	0
0.65020907	0
0.45302665	0
0.20921388	0
0.32752246	0
0.16242984	0
0.18823016	0
0.5131054	0
0.6892246	0
0.11797578	0
0.23450236	0
0.17257455	0
0.57243866	0
0.5315831	0
0.7220998	0
0.508991	0
0.48804617	0
0.5315002	0
0.33640724	0
0.9650754	0
0.13995363	0
0.4298059	0
0.21067785	0
0.26471388	0
0.6125036	0
0.17025693	0
0.9474748	0
0.37895527	0
0.6673333	0
0.73473364	0
0.8521972	0
0.14942917	0
0.452409	0
0.6547887	0
0.44357792	0
0.25752097	0
0.51856804	0
0.1589884	0
0.21721163	0
0.36812565	0
0.22087571	0
0.66206163	0
0.5148282	0
0.41989335	0
0.6747465	0
0.15168355	0
0.3100569	0
0.10058374	0
0.22500148	0
0.33255297	0
0.2799659	0
0.22115211	0
0.17056453	0
0.33771697	0
0.6008924	0
0.4356682	0
0.96392095	0
0.17328267	0
0.36153528	0
0.88220984	0
0.6636718	0
0.70361876	0
0.8930249	0
0.097356826	0
0.22193357	0
0.51466715	0
0.30139086	0
0.47096163	0
0.39586636	0
0.11753939	0
0.49788806	0
0.22862476	0
0.41592145	0
0.19309483	0
0.04825636	0
0.33681098	0
0.24934644	0
0.3296143	0
0.52570856	0
0.18904762	0
0.3297327	0
0.35108534	0
0.6453081	0
0.5353689	0
0.2060615	0
0.41163537	0
0.8029911	0
0.09026704	0
0.33469787	0
0.15453519	0
0.30680487	0
0.29868686	0
0.36329463	0
0.41126284	0
0.34624442	0
0.4343511	0
0.9613127	0
0.36760515	0
0.77467203	0
0.23063438	0
0.4177306	0
0.5418362	0
0.31190202	0
0.29430726	0
0.23640995	0
0.5296744	0
0.25253594	0
0.344929	0
0.23957671	0
0.48915324	0
0.57453537	0
0.2070823	0
0.2578147	0
0.40606233	0
0.7696309	0
0.3845589	0
0.9690439	0
0.27199456	0
0.060726054	0
0.3064857	0
0.55179685	0
0.24620059	0
0.108105175	0
0.060768474	0
0.07896961	0
0.9157223	0
0.4673273	0
0.11983062	0
0.42896557	0
0.40780059	0
0.2928499	0
0.5901215	0
0.46120918	0
0.61362696	0
0.4763695	0
0.25888497	0
0.33305025	0
0.2669153	0
0.4747817	0
0.32584625	0
0.3194267	0
0.37735736	0
0.25131786	0
0.7582503	0
0.4796243	0
0.6374102	0
0.5773263	0
0.39029208	0
0.4821356	0
0.5678463	0
0.18126906	0
0.24541286	0
0.60351616	0
0.23833969	0
0.44824874	0
0.2357002	0
0.2012432	0
0.36093533	0
0.8838185	0
0.17183115	0
0.58067596	0
0.27657726	0
0.42850477	0
0.47726333	0
0.18051969	0
0.5331717	0
0.4838557	0
0.92467654	0
0.107979625	0
0.6379451	0
0.34393185	0
0.05791642	0
0.43471518	0
0.8106154	0
0.20895587	0
0.8820171	0
0.18093804	0
0.32584435	0
0.6864786	0
0.9672048	0
0.24640886	0
0.41142744	0
0.12797564	0
0.20236474	0
0.13695325	0
0.40570447	0
0.24086115	0
0.42920098	0
0.649852	0
0.5606478	0
0.66219616	0
0.12376437	0
0.2624521	0
0.18060912	0
0.08745981	0
0.32797024	0
0.3117311	0
0.45512652	0
0.35322607	0
0.22784926	0
0.12596482	0
0.41151616	0
0.53783804	0
0.34173968	0
0.6631766	0
0.47227663	0
0.18736605	0
0.1413427	0
0.1361447	0
0.65689725	0
0.08803767	0
0.15834045	0
0.64154243	0
0.053662736	0
0.31339285	0
0.6184509	0
0.19926706	0
0.42676738	0
0.08908169	0
0.07805838	0
0.59756076	0
0.6467696	0
0.6236632	0
0.26816064	0
0.5637087	0
0.39787045	0
0.79525906	0
0.48884392	0
0.59041584	0
0.6971357	0
0.4636487	0
0.18952604	0
0.22814173	0
0.4167725	0
0.19598833	0
0.26332143	0
0.23420195	0
0.4796396	0
0.36589515	0
0.2929998	0
0.48664352	0
0.28767174	0
0.44923466	0
0.52327543	0
0.12136042	0
0.32433286	0
0.5665765	0
0.20504801	0
0.14333045	0
0.6148774	0
0.37643987	0
0.4166953	0
0.29644486	0
0.13669191	0
0.686892	0
0.11410401	0
0.46374828	0
0.1617856	0
0.3404358	0
0.36973456	0
0.27449948	0
0.3530564	0
0.3418636	0
0.091086544	0
0.10767583	0
0.653231	0
0.34054485	0
0.27209046	0
0.27141017	0
0.23716104	0
0.62714857	0
0.85386515	0
0.28570896	0
0.381441	0
0.44835186	0
0.16402577	0
0.47196087	0
0.19050983	0
0.14660843	0
0.18285474	0
0.71497166	0
0.43143907	0
0.17537904	0
0.14504386	0
0.2941112	0
0.29897302	0
0.30370507	0
0.5610784	0
0.17557418	0
0.14092205	0
0.465782	0
0.4463675	0
0.19618885	0
0.28615692	0
0.35035536	0
0.76853585	0
0.6495309	0
0.13936156	0
0.42345715	0
0.46243414	0
0.081057884	0
0.552024	0
0.47273624	0
0.6735532	0
0.2453222	0
0.74483824	0
0.55110955	0
0.4837514	0
0.66572005	0
0.44394666	0
0.55853945	0
0.22269185	0
0.49549413	0
0.18210013	0
0.19270231	0
0.36109045	0
0.4735861	0
0.34214637	0
0.3904732	0
0.06783289	0
0.509955	0
0.7154271	0
0.72871953	0
0.47797522	0
0.46339786	0
0.13734537	0
0.46682435	0
0.31068632	0
0.49604812	0
0.32605374	0
0.40406567	0
0.2183076	0
